0.0,14608
0.0,14384
0.000976563,13936
0.00195313,13520
0.00292969,13344
0.00390625,13520
0.00488281,13776
0.00634766,14080
0.00732422,14464
0.00830078,14624
0.00927734,14688
0.0102539,14464
0.0112305,14080
0.012207,13552
0.0131836,13392
0.0141602,13456
0.0151367,13680
0.0161133,14000
0.0170898,14320
0.0180664,14608
0.019043,14672
0.0200195,14480
0.0209961,14112
0.0219727,13632
0.0229492,13376
0.0239258,13376
0.0249023,13680
0.0258789,13936
0.0273438,14272
0.0283203,14592
0.0292969,14720
0.0292969,14576
0.0302734,14160
0.03125,13728
0.0322266,13376
0.0332031,13360
0.0341797,13520
0.0351563,13904
0.0361328,14128
0.0371094,14464
0.0380859,14560
0.0390625,14528
0.0400391,14304
0.0410156,13808
0.0419922,13440
0.0429688,13392
0.0439453,13504
0.0449219,13792
0.0458984,14096
0.046875,14416
0.0483398,14592
0.0493164,14544
0.050293,14384
0.0512695,13952
0.0522461,13488
0.0532227,13360
0.0541992,13360
0.0551758,13728
0.0561523,14048
0.0571289,14352
0.0581055,14528
0.059082,14592
0.0600586,14400
0.0610352,14080
0.0620117,13600
0.0629883,13376
0.0639648,13312
0.0649414,13680
0.065918,13936
0.0668945,14224
0.0678711,14496
0.0693359,14592
0.0703125,14448
0.0703125,14144
0.0712891,13680
0.0722656,13360
0.0732422,13376
0.0742188,13600
0.0751953,13888
0.0761719,14208
0.0771484,14448
0.078125,14528
0.0791016,14576
0.0800781,14224
0.0810547,13728
0.0820313,13408
0.0830078,13296
0.0839844,13504
0.0849609,13840
0.0859375,14160
0.0869141,14368
0.0878906,14592
0.0893555,14608
0.090332,14320
0.0913086,13888
0.0922852,13440
0.0932617,13296
0.0942383,13504
0.0952148,13744
0.0961914,14112
0.097168,14272
0.0981445,14512
0.0991211,14544
0.100098,14416
0.101074,14080
0.102051,13520
0.103027,13200
0.104004,13424
0.10498,13664
0.105957,14080
0.106934,14256
0.10791,14512
0.108887,14560
0.110352,14448
0.111328,14080
0.112305,13664
0.112305,13344
0.113281,13328
0.114258,13584
0.115234,13984
0.116211,14240
0.117188,14560
0.118164,14592
0.119141,14512
0.120117,14160
0.121094,13776
0.12207,13408
0.123047,13360
0.124023,13504
0.125,13824
0.125977,14128
0.126953,14400
0.12793,14592
0.128906,14560
0.129883,14320
0.131348,13856
0.132324,13456
0.133301,13232
0.134277,13488
0.135254,13696
0.13623,14144
0.137207,14464
0.138184,14560
0.13916,14624
0.140137,14416
0.141113,14080
0.14209,13568
0.143066,13296
0.144043,13360
0.14502,13776
0.145996,13968
0.146973,14288
0.147949,14528
0.148926,14592
0.149902,14480
0.150879,14064
0.152344,13648
0.15332,13392
0.154297,13280
0.154297,13552
0.155273,13872
0.15625,14288
0.157227,14416
0.158203,14656
0.15918,14512
0.160156,14224
0.161133,13760
0.162109,13328
0.163086,13360
0.164063,13568
0.165039,13888
0.166016,14128
0.166992,14416
0.167969,14576
0.168945,14496
0.169922,14336
0.170898,13824
0.171875,13456
0.17334,13296
0.174316,13472
0.175293,13744
0.17627,14064
0.177246,14448
0.178223,14544
0.179199,14592
0.180176,14368
0.181152,14048
0.182129,13456
0.183105,13296
0.184082,13440
0.185059,13760
0.186035,14080
0.187012,14336
0.187988,14560
0.188965,14624
0.189941,14464
0.190918,14064
0.191895,13552
0.192871,13344
0.194336,13408
0.195313,13568
0.195313,13920
0.196289,14256
0.197266,14560
0.198242,14656
0.199219,14448
0.200195,14112
0.201172,13632
0.202148,13440
0.203125,13344
0.204102,13488
0.205078,13888
0.206055,14224
0.207031,14448
0.208008,14720
0.208984,14528
0.209961,14256
0.210938,13872
0.211914,13456
0.212891,13264
0.214355,13472
0.215332,13808
0.216309,14032
0.217285,14416
0.218262,14576
0.219238,14560
0.220215,14320
0.221191,13952
0.222168,13408
0.223145,13376
0.224121,13456
0.225098,13696
0.226074,14016
0.227051,14368
0.228027,14560
0.229004,14576
0.22998,14464
0.230957,14080
0.231934,13552
0.23291,13312
0.233887,13392
0.235352,13648
0.236328,14032
0.237305,14272
0.237305,14512
0.238281,14656
0.239258,14448
0.240234,14160
0.241211,13648
0.242188,13312
0.243164,13440
0.244141,13584
0.245117,13840
0.246094,14176
0.24707,14464
0.248047,14560
0.249023,14496
0.25,14240
0.250977,13776
0.251953,13408
0.25293,13328
0.253906,13504
0.254883,13824
0.256348,14208
0.257324,14464
0.258301,14544
0.259277,14544
0.260254,14320
0.26123,13824
0.262207,13408
0.263184,13280
0.26416,13472
0.265137,13696
0.266113,14112
0.26709,14368
0.268066,14512
0.269043,14672
0.27002,14336
0.270996,14048
0.271973,13552
0.272949,13408
0.273926,13392
0.274902,13664
0.275879,14000
0.277344,14272
0.27832,14528
0.279297,14592
0.279297,14464
0.280273,14144
0.28125,13632
0.282227,13376
0.283203,13440
0.28418,13600
0.285156,13920
0.286133,14176
0.287109,14480
0.288086,14592
0.289063,14528
0.290039,14224
0.291016,13824
0.291992,13440
0.292969,13376
0.293945,13536
0.294922,13904
0.295898,14192
0.296875,14464
0.29834,14608
0.299316,14592
0.300293,14336
0.30127,13888
0.302246,13472
0.303223,13344
0.304199,13424
0.305176,13744
0.306152,14064
0.307129,14368
0.308105,14592
0.309082,14608
0.310059,14384
0.311035,13952
0.312012,13568
0.312988,13312
0.313965,13472
0.314941,13712
0.315918,13984
0.316895,14304
0.317871,14576
0.319336,14624
0.320313,14448
0.320313,14096
0.321289,13632
0.322266,13360
0.323242,13360
0.324219,13648
0.325195,13968
0.326172,14304
0.327148,14544
0.328125,14656
0.329102,14512
0.330078,14208
0.331055,13664
0.332031,13360
0.333008,13328
0.333984,13520
0.334961,13872
0.335938,14208
0.336914,14528
0.337891,14656
0.339355,14528
0.340332,14256
0.341309,13888
0.342285,13472
0.343262,13280
0.344238,13504
0.345215,13776
0.346191,14176
0.347168,14368
0.348145,14640
0.349121,14592
0.350098,14432
0.351074,13904
0.352051,13456
0.353027,13376
0.354004,13392
0.35498,13664
0.355957,14048
0.356934,14352
0.35791,14576
0.358887,14560
0.360352,14416
0.361328,14064
0.362305,13632
0.362305,13360
0.363281,13408
0.364258,13632
0.365234,14016
0.366211,14320
0.367188,14480
0.368164,14544
0.369141,14464
0.370117,14160
0.371094,13760
0.37207,13376
0.373047,13376
0.374023,13616
0.375,13952
0.375977,14240
0.376953,14512
0.37793,14624
0.378906,14496
0.379883,14224
0.381348,13712
0.382324,13376
0.383301,13296
0.384277,13552
0.385254,13888
0.38623,14144
0.387207,14448
0.388184,14608
0.38916,14544
0.390137,14304
0.391113,13952
0.39209,13488
0.393066,13344
0.394043,13440
0.39502,13680
0.395996,14128
0.396973,14400
0.397949,14576
0.398926,14656
0.399902,14464
0.400879,14016
0.402344,13504
0.40332,13344
0.404297,13296
0.404297,13680
0.405273,14016
0.40625,14304
0.407227,14528
0.408203,14448
0.40918,14528
0.410156,14112
0.411133,13584
0.412109,13296
0.413086,13264
0.414063,13600
0.415039,13952
0.416016,14272
0.416992,14496
0.417969,14624
0.418945,14448
0.419922,14192
0.420898,13760
0.421875,13376
0.42334,13328
0.424316,13552
0.425293,13920
0.42627,14208
0.427246,14480
0.428223,14656
0.429199,14560
0.430176,14400
0.431152,13872
0.432129,13440
0.433105,13296
0.434082,13504
0.435059,13760
0.436035,14064
0.437012,14464
0.437988,14592
0.438965,14624
0.439941,14384
0.440918,13840
0.441895,13472
0.442871,13312
0.444336,13408
0.445313,13632
0.445313,13904
0.446289,14224
0.447266,14448
0.448242,14448
0.449219,14256
0.450195,13920
0.451172,13504
0.452148,13216
0.453125,13184
0.454102,13440
0.455078,13760
0.456055,14032
0.457031,14208
0.458008,14352
0.458984,14272
0.459961,13872
0.460938,13440
0.461914,13152
0.462891,12992
0.464355,13280
0.465332,13488
0.466309,13776
0.467285,13984
0.468262,14176
0.469238,14032
0.470215,13840
0.471191,13440
0.472168,13056
0.473145,12928
0.474121,13088
0.475098,13408
0.476074,13648
0.477051,13728
0.478027,14064
0.479004,13984
0.47998,13840
0.480957,13456
0.481934,13088
0.48291,12896
0.483887,13056
0.485352,13232
0.486328,13520
0.487305,13856
0.487305,14000
0.488281,14080
0.489258,13808
0.490234,13568
0.491211,13152
0.492188,12880
0.493164,12944
0.494141,13120
0.495117,13488
0.496094,13696
0.49707,13872
0.498047,13952
0.499023,13904
0.5,13600
0.500977,13168
0.501953,12896
0.50293,12928
0.503906,13120
0.504883,13408
0.506348,13664
0.507324,13808
0.508301,13920
0.509277,13920
0.510254,13632
0.51123,13248
0.512207,12960
0.513184,12864
0.51416,12992
0.515137,13264
0.516113,13584
0.51709,13760
0.518066,13968
0.519043,13824
0.52002,13696
0.520996,13376
0.521973,12928
0.522949,12800
0.523926,12992
0.524902,13152
0.525879,13488
0.527344,13792
0.52832,13920
0.529297,13904
0.529297,13776
0.530273,13392
0.53125,13088
0.532227,12864
0.533203,12896
0.53418,13120
0.535156,13344
0.536133,13648
0.537109,13856
0.538086,13872
0.539063,13888
0.540039,13424
0.541016,13152
0.541992,12848
0.542969,12880
0.543945,13056
0.544922,13376
0.545898,13552
0.546875,13840
0.54834,13920
0.549316,13776
0.550293,13568
0.55127,13168
0.552246,12928
0.553223,12800
0.554199,13008
0.555176,13312
0.556152,13504
0.557129,13760
0.558105,13840
0.559082,13888
0.560059,13632
0.561035,13248
0.562012,12928
0.562988,12864
0.563965,12944
0.564941,13152
0.565918,13424
0.566895,13680
0.567871,13888
0.569336,13824
0.570313,13600
0.570313,13392
0.571289,12992
0.572266,12864
0.573242,12896
0.574219,13088
0.575195,13296
0.576172,13616
0.577148,13840
0.578125,13888
0.579102,13824
